timestamp,day,day_id,month,hour,logPR,PR,x_T,z_wind,T_module_C,wind_ms,G_POA_Wm2,P_DC_kW,expected_P_DC_kW,power_ratio
2016-06-18 14:45:00,2016-06-18 00:00:00,18,6,14.75,-0.0781294566640958,0.92484469148489,2.389,-1.10716678389624,48.89,0.845,869,217.8,235.499,0.92484469148489
2016-06-18 14:52:00,2016-06-18 00:00:00,18,6,14.8666666666667,-0.0915921693130193,0.912477209878482,2.867,-1.02729926947667,53.67,0.92,846,209.2,229.266,0.912477209878482
2016-06-19 10:00:00,2016-06-19 00:00:00,19,6,10,-0.0688288296896988,0.933486451569321,1.597,1.96826497135335,40.97,3.733,874,221.1,236.854,0.933486451569321
2016-06-19 10:06:00,2016-06-19 00:00:00,19,6,10.1,-0.0770526715324938,0.925841086853307,1.881,1.26969044523017,43.81,3.077,886,222.3,240.106,0.925841086853307
2016-06-19 10:12:00,2016-06-19 00:00:00,19,6,10.2,-0.0864395513221281,0.917190990091719,1.864,3.71470128666129,43.64,5.373,902,224.2,244.442,0.917190990091719
2016-06-19 10:21:00,2016-06-19 00:00:00,19,6,10.35,-0.0837395695548625,0.91967073516889,1.618,3.06724196976664,41.18,4.765,910,226.8,246.61,0.91967073516889
2016-06-19 10:29:00,2016-06-19 00:00:00,19,6,10.4833333333333,-0.0891445168947732,0.914713372485838,1.76,3.0438141655369,42.6,4.743,923,228.8,250.133,0.914713372485838
2016-06-19 10:38:00,2016-06-19 00:00:00,19,6,10.6333333333333,-0.0883634205955425,0.91542813082715,1.708,2.62743819036287,42.08,4.352,938,232.7,254.198,0.91542813082715
2016-06-19 10:45:00,2016-06-19 00:00:00,19,6,10.75,-0.0946798026077735,0.909664159932738,2.147,1.16639512658086,46.47,2.98,948,233.7,256.908,0.909664159932738
2016-06-19 10:51:00,2016-06-19 00:00:00,19,6,10.85,-0.102795886715787,0.902311128374442,2.221,1.47734598272106,47.21,3.272,950,232.3,257.45,0.902311128374442
2016-06-19 10:59:00,2016-06-19 00:00:00,19,6,10.9833333333333,-0.121999243173896,0.885149038406272,2.671,-1.50117985503279,51.71,0.475,963,231,260.973,0.885149038406272
2016-06-19 11:06:00,2016-06-19 00:00:00,19,6,11.1,-0.127844415452351,0.879990281384295,2.843,0.60732252564387,53.43,2.455,972,231.8,263.412,0.879990281384295
2016-06-19 11:11:00,2016-06-19 00:00:00,19,6,11.1833333333333,-0.125668116831395,0.881907488470995,2.831,0.00884861759322199,53.31,1.893,977,233.5,264.767,0.881907488470995
2016-06-19 11:17:00,2016-06-19 00:00:00,19,6,11.2833333333333,-0.127583680475728,0.880219755544411,2.79,3.07469627111247,52.9,4.772,986,235.2,267.206,0.880219755544411
2016-06-19 11:22:00,2016-06-19 00:00:00,19,6,11.3666666666667,-0.123752912785834,0.883598139715,2.584,1.55508369675611,50.84,3.345,991,237.3,268.561,0.883598139715
2016-06-19 11:27:00,2016-06-19 00:00:00,19,6,11.45,-0.123340992736937,0.883962186477848,2.5,0.646723832757525,50,2.492,986,236.2,267.206,0.883962186477848
2016-06-19 11:32:00,2016-06-19 00:00:00,19,6,11.5333333333333,-0.130575463022195,0.87759026483625,2.759,-0.723802714682305,52.59,1.205,994,236.4,269.374,0.87759026483625
2016-06-19 11:37:00,2016-06-19 00:00:00,19,6,11.6166666666667,-0.12807176921061,0.879790235028099,2.303,1.54762939541028,48.03,3.338,1002,238.9,271.542,0.879790235028099
2016-06-19 11:44:00,2016-06-19 00:00:00,19,6,11.7333333333333,-0.128295649963834,0.879593288974639,2.392,0.518935809686212,48.92,2.372,1006,239.8,272.626,0.879593288974639
2016-06-19 11:51:00,2016-06-19 00:00:00,19,6,11.85,-0.135871028906388,0.872955211217127,2.575,0.167518746240102,50.75,2.042,1009,238.7,273.439,0.872955211217127
2016-06-19 11:56:00,2016-06-19 00:00:00,19,6,11.9333333333333,-0.143440451086433,0.866372390185745,2.83,0.128117439126447,53.3,2.005,1009,236.9,273.439,0.866372390185745
2016-06-19 12:02:00,2016-06-19 00:00:00,19,6,12.0333333333333,-0.13910882572684,0.870133330413423,2.898,0.319799473733416,53.98,2.185,1011,238.4,273.981,0.870133330413423
2016-06-19 12:08:00,2016-06-19 00:00:00,19,6,12.1333333333333,-0.138689450589639,0.870498319226516,3.059,0.0322764218229627,55.59,1.915,1011,238.5,273.981,0.870498319226516
2016-06-19 12:16:00,2016-06-19 00:00:00,19,6,12.2666666666667,-0.137165517280696,0.871825911935009,2.818,0.183492249124016,53.18,2.057,1012,239.1,274.252,0.871825911935009
2016-06-19 12:21:00,2016-06-19 00:00:00,19,6,12.35,-0.146543866200926,0.86368784479924,2.972,-0.100836102209655,54.72,1.79,1010,236.4,273.71,0.86368784479924
2016-06-19 12:27:00,2016-06-19 00:00:00,19,6,12.45,-0.138119216541674,0.870994848562347,2.776,0.0727426291288784,52.76,1.953,1010,238.4,273.71,0.870994848562347
2016-06-19 12:32:00,2016-06-19 00:00:00,19,6,12.5333333333333,-0.138387808758356,0.87076093754,2.916,0.207984953546018,54.16,2.08,1009,238.1,273.439,0.87076093754
2016-06-19 12:37:00,2016-06-19 00:00:00,19,6,12.6166666666667,-0.133886901271342,0.87468898522153,2.88,0.722331746408052,53.8,2.563,1007,238.7,272.897,0.87468898522153
2016-06-19 12:43:00,2016-06-19 00:00:00,19,6,12.7166666666667,-0.136900920532523,0.872056624757864,2.899,0.508286807763603,53.99,2.362,1002,236.8,271.542,0.872056624757864
2016-06-19 12:48:00,2016-06-19 00:00:00,19,6,12.8,-0.137286515520507,0.871720428916001,3.024,-0.132783107977483,55.24,1.76,999,236,270.729,0.871720428916001
2016-06-19 12:54:00,2016-06-19 00:00:00,19,6,12.9,-0.144055752377036,0.865839474104711,3.241,-1.25412301042825,57.41,0.707,993,233,269.103,0.865839474104711
2016-06-19 12:59:00,2016-06-19 00:00:00,19,6,12.9833333333333,-0.147342304282882,0.86299851876173,3.146,-1.13165948831824,56.46,0.822,989,231.3,268.019,0.86299851876173
2016-06-19 13:04:00,2016-06-19 00:00:00,19,6,13.0666666666667,-0.139836869789261,0.869500065559031,3.109,-0.484200171423593,56.09,1.43,985,232.1,266.935,0.869500065559031
2016-06-19 13:09:00,2016-06-19 00:00:00,19,6,13.15,-0.144721799608027,0.865262976129253,3.049,0.364525281808376,55.49,2.227,983,230.5,266.393,0.865262976129253
2016-06-19 13:16:00,2016-06-19 00:00:00,19,6,13.2666666666667,-0.135725397172805,0.873082350455406,2.885,0.266554464120369,53.85,2.135,978,231.4,265.038,0.873082350455406
2016-06-19 13:21:00,2016-06-19 00:00:00,19,6,13.35,-0.14378307393725,0.866075602053652,3.302,-1.20300780119973,58.02,0.755,971,227.9,263.141,0.866075602053652
2016-06-19 13:29:00,2016-06-19 00:00:00,19,6,13.4833333333333,-0.144049367080003,0.865845002764587,3.637,-0.89951124640536,61.37,1.04,941,220.8,255.011,0.865845002764587
2016-06-19 13:37:00,2016-06-19 00:00:00,19,6,13.6166666666667,-0.136144075665041,0.872716886164677,3.154,0.410315990075596,56.54,2.27,956,226.1,259.076,0.872716886164677
2016-06-19 13:42:00,2016-06-19 00:00:00,19,6,13.7,-0.127806172590587,0.880023935374489,3.201,0.0567691262449642,57.01,1.938,925,220.6,250.675,0.880023935374489
2016-06-19 13:52:00,2016-06-19 00:00:00,19,6,13.8666666666667,-0.127631536260489,0.880177632945161,3.115,-0.271220132971405,56.15,1.63,924,220.4,250.404,0.880177632945161
2016-06-19 14:09:00,2016-06-19 00:00:00,19,6,14.15,-0.128887686113102,0.879072692072212,2.986,-0.494849173346203,54.86,1.42,892,212.5,241.732,0.879072692072212
2016-06-19 14:19:00,2016-06-19 00:00:00,19,6,14.3166666666667,-0.111128919596347,0.894823381223503,2.872,0.200530652200191,53.72,2.073,873,211.7,236.583,0.894823381223503
2016-06-19 14:25:00,2016-06-19 00:00:00,19,6,14.4166666666667,-0.106756655984816,0.898744350441163,2.848,0.0557042260527034,53.48,1.937,854,208,231.434,0.898744350441163
2016-06-19 14:35:00,2016-06-19 00:00:00,19,6,14.5833333333333,-0.112383532660443,0.893701428075067,3.154,-0.452253165655765,56.54,1.46,839,203.2,227.369,0.893701428075067
2016-06-19 14:40:00,2016-06-19 00:00:00,19,6,14.6666666666667,-0.111852867710545,0.894175809956407,3.01,-0.294647937201146,55.1,1.608,827,200.4,224.117,0.894175809956407
2016-06-19 14:45:00,2016-06-19 00:00:00,19,6,14.75,-0.103744444068276,0.901455640323274,2.876,-0.252051929510708,53.76,1.648,815,199.1,220.865,0.901455640323274
2016-06-19 14:50:00,2016-06-19 00:00:00,19,6,14.8333333333333,-0.101318753843713,0.903644946673906,2.885,1.66370351636672,53.85,3.447,802,196.4,217.342,0.903644946673906
2016-06-19 14:55:00,2016-06-19 00:00:00,19,6,14.9166666666667,-0.100440440108613,0.904438979095969,2.896,0.192011450662104,53.96,2.065,796.4,195.2,215.8244,0.904438979095969
2016-06-20 10:00:00,2016-06-20 00:00:00,20,6,10,-0.0878608153115126,0.915888345486326,2.509,-0.162600313360789,50.09,1.732,836,207.5,226.556,0.915888345486326
2016-06-20 10:06:00,2016-06-20 00:00:00,20,6,10.1,-0.0886900747147187,0.915129151291513,2.288,-0.127458607016178,47.88,1.765,850,210.8,230.35,0.915129151291513
2016-06-20 10:12:00,2016-06-20 00:00:00,20,6,10.2,-0.097935941992409,0.906706983736504,2.533,-0.146626810476875,50.33,1.747,864,212.3,234.144,0.906706983736504
2016-06-20 10:19:00,2016-06-20 00:00:00,20,6,10.3166666666667,-0.101230057092663,0.903725100599422,2.467,0.0887161320127924,49.67,1.968,884,216.5,239.564,0.903725100599422
2016-06-20 10:26:00,2016-06-20 00:00:00,20,6,10.4333333333333,-0.100275117040161,0.904588516083836,2.331,-0.33298434412254,48.31,1.572,906,222.1,245.526,0.904588516083836
2016-06-20 10:31:00,2016-06-20 00:00:00,20,6,10.5166666666667,-0.104750028528054,0.90054960616347,2.413,-0.851590737753618,49.13,1.085,899,219.4,243.629,0.90054960616347
2016-06-20 10:36:00,2016-06-20 00:00:00,20,6,10.6,-0.0928531761112727,0.911327295091133,2.192,0.252710761620977,46.92,2.122,858,211.9,232.518,0.911327295091133
2016-06-20 10:43:00,2016-06-20 00:00:00,20,6,10.7166666666667,-0.0931460576281496,0.911060423253397,2.21,0.719137045831269,47.1,2.56,838,206.9,227.098,0.911060423253397
2016-06-20 10:50:00,2016-06-20 00:00:00,20,6,10.8333333333333,-0.0903824529094493,0.913581716462326,2.004,1.39002416695566,45.04,3.19,868,214.9,235.228,0.913581716462326
2016-06-20 10:57:00,2016-06-20 00:00:00,20,6,10.95,-0.123899578782808,0.883468555415952,2.828,0.892715777169802,53.28,2.723,931,222.9,252.301,0.883468555415952
2016-06-20 11:03:00,2016-06-20 00:00:00,20,6,11.05,-0.135293338406092,0.873459654841947,2.873,-0.720608014105522,53.73,1.208,978,231.5,265.038,0.873459654841947
2016-06-20 11:08:00,2016-06-20 00:00:00,20,6,11.1333333333333,-0.128340033832525,0.879554250087955,3.089,-0.971924459479104,55.89,0.972,902,215,244.442,0.879554250087955
2016-06-20 11:13:00,2016-06-20 00:00:00,20,6,11.2166666666667,-0.12744387217115,0.880342826179037,2.646,-0.191352618551835,51.46,1.705,967,230.7,262.057,0.880342826179037
2016-06-20 11:18:00,2016-06-20 00:00:00,20,6,11.3,-0.129789148417684,0.878280598252322,2.378,1.32825995580453,48.78,3.132,997,237.3,270.187,0.878280598252322
2016-06-20 11:23:00,2016-06-20 00:00:00,20,6,11.3833333333333,-0.124133268415997,0.883262122094905,2.924,-0.263765831625579,54.24,1.637,912,218.3,247.152,0.883262122094905
2016-06-20 11:29:00,2016-06-20 00:00:00,20,6,11.4833333333333,-0.133836630226615,0.874732957855894,3.033,-0.308491639700538,55.33,1.595,950,225.2,257.45,0.874732957855894
2016-06-20 11:36:00,2016-06-20 00:00:00,20,6,11.6,-0.147072345916461,0.863231523881504,3.154,-1.27542101427347,56.54,0.687,996,233,269.916,0.863231523881504
2016-06-20 11:43:00,2016-06-20 00:00:00,20,6,11.7166666666667,-0.144531309398215,0.865427815954806,3.068,0.434808694497598,55.68,2.293,1002,235,271.542,0.865427815954806
2016-06-20 11:49:00,2016-06-20 00:00:00,20,6,11.8166666666667,-0.154089181103337,0.85719557195572,3.34,-0.369190950659412,58.4,1.538,1000,232.3,271,0.85719557195572
2016-06-20 11:56:00,2016-06-20 00:00:00,20,6,11.9333333333333,-0.135259902309473,0.873488860411617,3.105,2.32500653576077,56.05,4.068,956,226.3,259.076,0.873488860411617
2016-06-20 12:02:00,2016-06-20 00:00:00,20,6,12.0333333333333,-0.146848082086832,0.863425137198327,3.021,1.31335135311287,55.21,3.118,1018,238.2,275.878,0.863425137198327
2016-06-20 12:09:00,2016-06-20 00:00:00,20,6,12.15,-0.148658218591654,0.861863633532065,3.132,-0.609858394110384,56.32,1.312,1007,235.2,272.897,0.861863633532065
2016-06-20 12:15:00,2016-06-20 00:00:00,20,6,12.25,-0.138269379014259,0.870864067641717,2.796,1.43581487522288,52.96,3.233,961,226.8,260.431,0.870864067641717
2016-06-20 12:21:00,2016-06-20 00:00:00,20,6,12.35,-0.145012351682544,0.865011608695969,2.966,-0.246727428549404,54.66,1.653,1014,237.7,274.794,0.865011608695969
2016-06-20 12:27:00,2016-06-20 00:00:00,20,6,12.45,-0.151918670586306,0.859058144595321,2.942,0.545558314492736,54.42,2.397,1009,234.9,273.439,0.859058144595321
2016-06-20 12:32:00,2016-06-20 00:00:00,20,6,12.5333333333333,-0.147239596823931,0.863087159698635,2.922,0.61797152756648,54.22,2.465,1006,235.3,272.626,0.863087159698635
2016-06-20 12:41:00,2016-06-20 00:00:00,20,6,12.6833333333333,-0.158891383139483,0.853089013787522,3.426,-1.44261034445844,59.26,0.53,994,229.8,269.374,0.853089013787522
2016-06-20 12:48:00,2016-06-20 00:00:00,20,6,12.8,-0.136198629796617,0.872669277151487,2.51,-0.299972438162451,50.1,1.603,981,232,265.851,0.872669277151487
2016-06-20 12:53:00,2016-06-20 00:00:00,20,6,12.8833333333333,-0.149359865411445,0.861259121756187,3.234,-1.60554007387436,57.34,0.377,982,229.2,266.122,0.861259121756187
2016-06-20 12:58:00,2016-06-20 00:00:00,20,6,12.9666666666667,-0.151668938660643,0.859272705630282,3.133,-0.912290048712491,56.33,1.028,992,231,268.832,0.859272705630282
2016-06-20 13:03:00,2016-06-20 00:00:00,20,6,13.05,-0.142467572760914,0.867215675246351,3.268,0.0929757327818362,57.68,1.972,971,228.2,263.141,0.867215675246351
2016-06-20 13:09:00,2016-06-20 00:00:00,20,6,13.15,-0.142709891585021,0.867005558022385,3.286,-0.342568445852888,57.86,1.563,964,226.5,261.244,0.867005558022385
2016-06-20 13:15:00,2016-06-20 00:00:00,20,6,13.25,-0.137222805493619,0.871775968017147,2.501,0.92466278293763,50.01,2.753,971,229.4,263.141,0.871775968017147
2016-06-20 13:21:00,2016-06-20 00:00:00,20,6,13.35,-0.14046234845,0.868956381871511,2.818,0.277203466042979,53.18,2.145,975,229.6,264.225,0.868956381871511
2016-06-20 13:28:00,2016-06-20 00:00:00,20,6,13.4666666666667,-0.138531420729439,0.870635894824448,3.091,-1.14976279158668,55.91,0.805,971,229.1,263.141,0.870635894824448
2016-06-20 13:34:00,2016-06-20 00:00:00,20,6,13.5666666666667,-0.138195895529639,0.870928064119351,3.345,-0.689725908529955,58.45,1.237,930,219.5,252.03,0.870928064119351
2016-06-20 13:39:00,2016-06-20 00:00:00,20,6,13.65,-0.147209143503529,0.863113443968664,3.563,-0.89951124640536,60.63,1.04,935,218.7,253.385,0.863113443968664
2016-06-20 13:46:00,2016-06-20 00:00:00,20,6,13.7666666666667,-0.138232518456328,0.870896168768762,3.26,-0.524666378729509,57.6,1.392,933,220.2,252.843,0.870896168768762
2016-06-20 13:51:00,2016-06-20 00:00:00,20,6,13.85,-0.138121940331665,0.870992476158528,3.203,-0.695050409491259,57.03,1.232,924,218.1,250.404,0.870992476158528
2016-06-20 13:56:00,2016-06-20 00:00:00,20,6,13.9333333333333,-0.132929530288839,0.875526788054766,3.389,-0.215845322973836,58.89,1.682,915,217.1,247.965,0.875526788054766
2016-06-20 14:03:00,2016-06-20 00:00:00,20,6,14.05,-0.119916175561527,0.886994785440812,3.107,1.30696195195931,56.07,3.112,852,204.8,230.892,0.886994785440812
2016-06-20 14:16:00,2016-06-20 00:00:00,20,6,14.2666666666667,-0.119797811354725,0.88709978008871,2.942,0.024822120477136,54.42,1.908,891,214.2,241.461,0.88709978008871
2016-06-20 14:36:00,2016-06-20 00:00:00,20,6,14.6,-0.117836906259209,0.888841005198373,3.174,0.0727426291288784,56.74,1.953,822,198,222.762,0.888841005198373
2016-06-20 14:42:00,2016-06-20 00:00:00,20,6,14.7,-0.104647059387477,0.900642339756731,2.862,-0.433084962195068,53.62,1.478,810,197.7,219.51,0.900642339756731
2016-06-20 14:56:00,2016-06-20 00:00:00,20,6,14.9333333333333,-0.103836895924166,0.901372302928732,2.936,-0.5821709891116,54.36,1.338,785.6,191.9,212.8976,0.901372302928732
2016-06-21 10:00:00,2016-06-21 00:00:00,21,6,10,-0.105887802777873,0.899525566684238,2.309,0.472080201226731,48.09,2.328,875,213.3,237.125,0.899525566684238
2016-06-21 10:10:00,2016-06-21 00:00:00,21,6,10.1666666666667,-0.129401878877139,0.87862079544583,2.16,1.05990510735477,46.6,2.88,866,206.2,234.686,0.87862079544583
2016-06-21 10:17:00,2016-06-21 00:00:00,21,6,10.2833333333333,-0.137207175025668,0.871789594389968,2.599,1.76806373520829,50.99,3.545,1004,237.2,272.084,0.871789594389968
2016-06-21 10:39:00,2016-06-21 00:00:00,21,6,10.65,-0.0762526095495382,0.926582113503254,2.574,-0.369190950659412,50.74,1.538,906,227.5,245.526,0.926582113503254
2016-06-21 10:45:00,2016-06-21 00:00:00,21,6,10.75,-0.11253743235019,0.893563898285728,2.27,1.05777530697025,47.7,2.878,937,226.9,253.927,0.893563898285728
2016-06-21 10:50:00,2016-06-21 00:00:00,21,6,10.8333333333333,-0.112699265905684,0.89341930136364,2.496,0.636074830834916,49.96,2.482,926,224.2,250.946,0.89341930136364
2016-06-21 10:55:00,2016-06-21 00:00:00,21,6,10.9166666666667,-0.1201649729564,0.886774130899204,2.529,1.02050380024111,50.29,2.843,950,228.3,257.45,0.886774130899204
2016-06-21 11:18:00,2016-06-21 00:00:00,21,6,11.3,-0.109004358189117,0.896726509386006,2.202,0.48166430295708,47.02,2.337,1009,245.2,273.439,0.896726509386006
2016-06-21 11:26:00,2016-06-21 00:00:00,21,6,11.4333333333333,-0.145785620454778,0.864342980779205,3.038,-0.603468992956818,55.38,1.318,996,233.3,269.916,0.864342980779205
2016-06-21 11:31:00,2016-06-21 00:00:00,21,6,11.5166666666667,-0.160048507635603,0.852102454488341,3.136,0.305955771234024,56.36,2.172,1022,236,276.962,0.852102454488341
2016-06-21 11:36:00,2016-06-21 00:00:00,21,6,11.6,-0.168269237170999,0.845126264646247,3.185,0.183492249124016,56.85,2.057,1061,243,287.531,0.845126264646247
2016-06-21 11:42:00,2016-06-21 00:00:00,21,6,11.7,-0.181970030030771,0.833626323796631,3.235,0.442262995843424,57.35,2.3,1123,253.7,304.333,0.833626323796631
2016-07-27 13:00:00,2016-07-27 00:00:00,22,7,13,-0.101616105009168,0.903376286741006,2.914,0.125987638741926,54.14,2.003,737.7,180.600006103516,199.9167,0.903376286741006
2016-07-27 13:05:00,2016-07-27 00:00:00,22,7,13.0833333333333,-0.16084493556162,0.851424086469235,2.869,0.303825970849502,53.69,2.17,924,213.199996948242,250.404,0.851424086469235
2016-07-27 13:20:00,2016-07-27 00:00:00,22,7,13.3333333333333,-0.140476367261771,0.868944200220942,2.61,-1.42344214099774,51.1,0.548,837,197.100006103516,226.827,0.868944200220942
2016-07-27 13:29:00,2016-07-27 00:00:00,22,7,13.4833333333333,-0.153998621687745,0.857273202600804,3.028,-0.396878355658196,55.28,1.512,922,214.199996948242,249.862,0.857273202600804
2016-07-27 13:35:00,2016-07-27 00:00:00,22,7,13.5833333333333,-0.160446496047556,0.851763395060996,3.392,-1.14763299120216,58.92,0.807,918,211.899993896484,248.778,0.851763395060996
2016-07-27 13:43:00,2016-07-27 00:00:00,22,7,13.7166666666667,-0.162591271058685,0.849938511897326,3.356,-0.886732444098228,58.56,1.052,900,207.300003051758,243.9,0.849938511897326
2016-07-27 13:51:00,2016-07-27 00:00:00,22,7,13.85,-0.148321223285096,0.862154126476089,2.869,-0.686531207953172,53.69,1.24,859,200.699996948242,232.789,0.862154126476089
2016-07-27 13:57:00,2016-07-27 00:00:00,22,7,13.95,-0.150823779815875,0.85999923453043,3.03,-0.290388336432102,55.3,1.612,853,198.800003051758,231.163,0.85999923453043
2016-07-27 14:04:00,2016-07-27 00:00:00,22,7,14.0666666666667,-0.138368911897991,0.870777392343319,3.32,-1.46603814868818,58.2,0.508,745.4,175.899993896484,202.0034,0.870777392343319
2016-07-27 14:10:00,2016-07-27 00:00:00,22,7,14.1666666666667,-0.149476753957723,0.86115845631291,3.573,-1.16786609485512,60.73,0.788,821,191.600006103516,222.491,0.86115845631291
2016-07-27 14:15:00,2016-07-27 00:00:00,22,7,14.25,-0.139877262677426,0.869464944649446,3.166,-1.01984496813085,56.66,0.927,800,188.5,216.8,0.869464944649446
2016-07-27 14:20:00,2016-07-27 00:00:00,22,7,14.3333333333333,-0.136078729015142,0.87277391715287,2.956,-0.787696726217961,54.56,1.145,805,190.399993896484,218.155,0.87277391715287
2016-07-27 14:25:00,2016-07-27 00:00:00,22,7,14.4166666666667,-0.150230664920134,0.860509464184202,3.249,-0.846266236792313,57.49,1.09,788.6,183.899993896484,213.7106,0.860509464184202
2016-07-27 14:34:00,2016-07-27 00:00:00,22,7,14.5666666666667,-0.127427605780839,0.880357146295524,2.941,-0.15195131143818,54.41,1.742,801,191.100006103516,217.071,0.880357146295524
2016-07-27 14:40:00,2016-07-27 00:00:00,22,7,14.6666666666667,-0.121948765232568,0.885193720035208,2.724,0.594543723336739,52.24,2.443,746.6,179.100006103516,202.3286,0.885193720035208
2016-07-27 14:54:00,2016-07-27 00:00:00,22,7,14.9,-0.101289592848882,0.903671298243742,2.479,-0.308491639700538,49.79,1.595,670.9,164.300003051758,181.8139,0.903671298243742
2016-07-29 10:13:00,2016-07-29 00:00:00,23,7,10.2166666666667,-0.245619498948928,0.782219803764858,1.453,-0.268025432394622,39.53,1.633,868,184,235.228,0.782219803764858
2016-07-29 10:56:00,2016-07-29 00:00:00,23,7,10.9333333333333,-0.0915732344677863,0.912494487656805,2.192,-1.1518925919712,46.92,0.803,958,236.899993896484,259.618,0.912494487656805
2016-07-29 11:14:00,2016-07-29 00:00:00,23,7,11.2333333333333,-0.303296051753169,0.738380465177784,2.2,-0.113614904516786,47,1.778,989,197.899993896484,268.019,0.738380465177784
2016-07-29 11:30:00,2016-07-29 00:00:00,23,7,11.5,-0.106674373061794,0.898818304795915,2.527,-0.544899482382467,50.27,1.373,1028,250.399993896484,278.588,0.898818304795915
2016-07-29 11:43:00,2016-07-29 00:00:00,23,7,11.7166666666667,-0.263618641680406,0.768266468607178,2.404,1.29205334926765,49.04,3.098,939,195.5,254.469,0.768266468607178
2016-07-29 12:04:00,2016-07-29 00:00:00,23,7,12.0666666666667,-0.479046417083494,0.619373734503206,2.438,-0.223299624319663,49.38,1.675,1042,174.899993896484,282.382,0.619373734503206
2016-07-29 12:55:00,2016-07-29 00:00:00,23,7,12.9166666666667,-0.123167267084878,0.884115766725118,2.826,0.82243236448058,53.26,2.657,1038,248.699996948242,281.298,0.884115766725118
2016-07-29 13:18:00,2016-07-29 00:00:00,23,7,13.3,-0.639035456393432,0.5278012659401,1.535,0.0588989266294861,40.35,1.94,726.4,103.900001525879,196.8544,0.5278012659401
2016-07-29 13:49:00,2016-07-29 00:00:00,23,7,13.8166666666667,-0.107494874432717,0.898081125614241,3.106,-0.704634511221608,56.06,1.223,929,226.100006103516,251.759,0.898081125614241
2016-07-29 13:55:00,2016-07-29 00:00:00,23,7,13.9166666666667,-0.111359575331518,0.894617008880055,3.229,0.399666988152987,57.29,2.26,893,216.5,242.003,0.894617008880055
2016-07-29 14:01:00,2016-07-29 00:00:00,23,7,14.0166666666667,-0.105722956231881,0.899673862589636,2.905,0.759603253137185,54.05,2.598,913,222.600006103516,247.423,0.899673862589636
2016-07-29 14:07:00,2016-07-29 00:00:00,23,7,14.1166666666667,-0.103919882739945,0.901297504015185,2.707,-0.0774082979799141,52.07,1.812,922,225.199996948242,249.862,0.901297504015185
2016-07-29 14:31:00,2016-07-29 00:00:00,23,7,14.5166666666667,-0.123131394049759,0.884147483209947,2.081,-0.24246782778036,45.81,1.657,808,193.600006103516,218.968,0.884147483209947
2016-07-30 10:12:00,2016-07-30 00:00:00,24,7,10.2,-0.158670194408464,0.853277728333924,1.771,0.508286807763603,42.71,2.362,639.6,147.899993896484,173.3316,0.853277728333924
2016-07-30 10:36:00,2016-07-30 00:00:00,24,7,10.6,-0.0333559925510147,0.967194184370142,2.122,0.0301466214384408,46.22,1.913,627.6,164.5,170.0796,0.967194184370142
2016-07-30 12:28:00,2016-07-30 00:00:00,24,7,12.4666666666667,-0.120329796538774,0.886627981654945,2.345,-0.141302309515571,48.45,1.752,869,208.800003051758,235.499,0.886627981654945
2016-07-30 12:50:00,2016-07-30 00:00:00,24,7,12.8333333333333,-0.121664908416233,0.885445023971898,2.644,0.259100162774543,51.44,2.128,901,216.199996948242,244.171,0.885445023971898
2016-07-30 13:37:00,2016-07-30 00:00:00,24,7,13.6166666666667,-0.0660655457900277,0.936069506865432,2.558,1.35594736080331,50.58,3.158,898,227.800003051758,243.358,0.936069506865432
2016-07-30 13:52:00,2016-07-30 00:00:00,24,7,13.8666666666667,-0.403829860451186,0.667757723602341,2.58,0.599868224298044,50.8,2.448,956,173,259.076,0.667757723602341
2016-07-31 10:01:00,2016-07-31 00:00:00,25,7,10.0166666666667,-0.0687388107802442,0.933570486784004,2.488,-0.878213242560141,49.88,1.06,834,211,226.014,0.933570486784004
2016-07-31 10:08:00,2016-07-31 00:00:00,25,7,10.1333333333333,-0.0797149658911007,0.923379503534438,2.64,-1.18490449793129,51.4,0.772,848,212.199996948242,229.808,0.923379503534438
2016-07-31 10:15:00,2016-07-31 00:00:00,25,7,10.25,-0.115458064523896,0.890957934198837,2.762,-0.40113795642724,52.62,1.508,883,213.199996948242,239.293,0.890957934198837
2016-07-31 10:43:00,2016-07-31 00:00:00,25,7,10.7166666666667,-0.0913818389612229,0.912669151715931,2.956,-0.926133751211883,54.56,1.015,900,222.600006103516,243.9,0.912669151715931
2016-07-31 10:53:00,2016-07-31 00:00:00,25,7,10.8833333333333,-0.113898785839072,0.892348269593181,2.413,0.0535744256681815,49.13,1.935,887,214.5,240.377,0.892348269593181
2016-07-31 11:00:00,2016-07-31 00:00:00,25,7,11,-0.226860564126006,0.797031909383294,2.372,0.681865539102136,48.72,2.525,919,198.5,249.049,0.797031909383294
2016-07-31 11:09:00,2016-07-31 00:00:00,25,7,11.15,-0.0738186290824794,0.928840143153916,2.615,0.502962306802298,51.15,2.357,816,205.399993896484,221.136,0.928840143153916
2016-07-31 11:19:00,2016-07-31 00:00:00,25,7,11.3166666666667,-0.0961621160443733,0.90831675141327,2.693,-0.652454401800822,51.93,1.272,936,230.399993896484,253.656,0.90831675141327
2016-07-31 11:36:00,2016-07-31 00:00:00,25,7,11.6,-0.0767440301872716,0.926126883793922,2.32,0.269749164697152,48.2,2.138,918,230.399993896484,248.778,0.926126883793922
